MODE,SP,N,GEN,PEKS,TRAPDOOR,TEST
bm,80,3,0.013851404190063477,0.014149188995361328,0.0043604373931884766,0.0015785694122314453
bm,80,3,0.023067474365234375,0.013957977294921875,0.0043849945068359375,0.0018393993377685547
bm,80,3,0.02128458023071289,0.0170440673828125,0.005470991134643555,0.002324342727661133
bm,80,3,0.02109241485595703,0.01630997657775879,0.00453948974609375,0.0016560554504394531
bm,80,3,0.045210838317871094,0.016567707061767578,0.004908084869384766,0.001827239990234375
bm,80,3,0.03867793083190918,0.014121532440185547,0.003403186798095703,0.0016429424285888672
bm,80,3,0.052964210510253906,0.015862226486206055,0.004441738128662109,0.00180816650390625
bm,80,3,0.05798006057739258,0.01639080047607422,0.004532814025878906,0.0016291141510009766
bm,80,3,0.012328386306762695,0.01627182960510254,0.004898548126220703,0.0018467903137207031
bm,80,3,0.01159048080444336,0.015902280807495117,0.004898786544799805,0.001775503158569336
bm,80,3,0.017465829849243164,0.015179634094238281,0.0039768218994140625,0.0014126300811767578
bm,80,3,0.028454065322875977,0.01640629768371582,0.005793094635009766,0.0018725395202636719
bm,80,3,0.016739606857299805,0.016322612762451172,0.004273891448974609,0.0016505718231201172
bm,80,3,0.02290654182434082,0.017034530639648438,0.004892110824584961,0.0019152164459228516
bm,80,3,0.012969493865966797,0.015767812728881836,0.004508256912231445,0.0016644001007080078
bm,80,3,0.019437313079833984,0.016394615173339844,0.00484013557434082,0.0018239021301269531
bm,80,3,0.01313018798828125,0.01876521110534668,0.0059719085693359375,0.0021736621856689453
bm,80,3,0.0145416259765625,0.019646167755126953,0.006029367446899414,0.0022699832916259766
bm,80,3,0.016057729721069336,0.019237518310546875,0.005003452301025391,0.0019807815551757812
bm,80,3,0.05551338195800781,0.02988743782043457,0.004544734954833984,0.0014035701751708984
bm,80,3,0.020354509353637695,0.018793106079101562,0.0056607723236083984,0.0020723342895507812
bm,80,3,0.03318071365356445,0.016766786575317383,0.004879474639892578,0.0017151832580566406
bm,80,3,0.013951539993286133,0.014795780181884766,0.004548788070678711,0.0016574859619140625
bm,80,3,0.014986276626586914,0.01569533348083496,0.0038831233978271484,0.0015769004821777344
bm,80,3,0.012761592864990234,0.01681232452392578,0.004781961441040039,0.0018820762634277344
bm,80,3,0.0132293701171875,0.016390085220336914,0.004868984222412109,0.0017442703247070312
bm,80,3,0.012028694152832031,0.016599416732788086,0.0048444271087646484,0.001729726791381836
bm,80,3,0.013228416442871094,0.016384601593017578,0.00479888916015625,0.001766204833984375
bm,80,3,0.012388229370117188,0.015981674194335938,0.004774332046508789,0.0018608570098876953
bm,80,3,0.025239944458007812,0.01575493812561035,0.0051670074462890625,0.0015749931335449219
bm,80,3,0.02299809455871582,0.015568017959594727,0.004759073257446289,0.0011491775512695312
bm,80,3,0.008387327194213867,0.011848926544189453,0.003559589385986328,0.0012011528015136719
bm,80,3,0.01397395133972168,0.016400575637817383,0.004946231842041016,0.0018472671508789062
bm,80,3,0.010905027389526367,0.016354084014892578,0.004329681396484375,0.001665353775024414
bm,80,3,0.013434648513793945,0.016312837600708008,0.004754304885864258,0.0017712116241455078
bm,80,3,0.013145208358764648,0.0161895751953125,0.003808736801147461,0.0018131732940673828
bm,80,3,0.013086795806884766,0.01650404930114746,0.004941225051879883,0.0017752647399902344
bm,80,3,0.02017974853515625,0.014199495315551758,0.004832267761230469,0.0017478466033935547
bm,80,3,0.020055532455444336,0.01626420021057129,0.004801273345947266,0.0017790794372558594
bm,80,3,0.05044722557067871,0.01846766471862793,0.0054624080657958984,0.002151012420654297
bm,80,3,0.020232200622558594,0.01619124412536621,0.004954099655151367,0.0018486976623535156
bm,80,3,0.013293027877807617,0.016640901565551758,0.004550933837890625,0.0016417503356933594
bm,80,3,0.013003349304199219,0.016618967056274414,0.004881381988525391,0.0017714500427246094
bm,80,3,0.017775297164916992,0.014564990997314453,0.004883527755737305,0.001811981201171875
bm,80,3,0.04282379150390625,0.016345500946044922,0.00483250617980957,0.0017533302307128906
bm,80,3,0.014281272888183594,0.01586127281188965,0.004942178726196289,0.0018875598907470703
bm,80,3,0.01405644416809082,0.012426137924194336,0.0034673213958740234,0.001163482666015625
bm,80,3,0.013405799865722656,0.010356426239013672,0.0031359195709228516,0.0009462833404541016
bm,80,3,0.009073019027709961,0.010468482971191406,0.003130197525024414,0.0009124279022216797
bm,80,3,0.010195732116699219,0.010263442993164062,0.003086090087890625,0.0008902549743652344
