MODE,SP,N,GEN,PEKS,TRAPDOOR,TEST
bm,400,1026,0.0316317081451416,7.5280866622924805,0.0037450790405273438,1.6169350147247314
bm,400,2050,0.027835845947265625,14.784770488739014,0.0030584335327148438,3.1811630725860596
bm,400,4098,0.012780904769897461,30.64935827255249,0.0030295848846435547,6.287227392196655
bm,400,8194,0.022481441497802734,58.974247217178345,0.003338336944580078,12.513914585113525
bm,512,3,0.17789721488952637,0.018477678298950195,0.003228425979614258,0.004801034927368164
bm,512,4,0.17459988594055176,0.02755117416381836,0.0033185482025146484,0.007357597351074219
bm,512,6,0.1065359115600586,0.04584622383117676,0.0031812191009521484,0.012292146682739258
bm,512,10,0.10756468772888184,0.08359003067016602,0.003197908401489258,0.0211336612701416
bm,512,18,0.1058809757232666,0.15669631958007812,0.0044286251068115234,0.03956723213195801
bm,512,34,0.10654807090759277,0.2991061210632324,0.003141641616821289,0.07706737518310547
bm,512,66,0.17697596549987793,0.5958724021911621,0.003267526626586914,0.15305519104003906
bm,512,130,0.10467529296875,1.1677074432373047,0.003232240676879883,0.30586838722229004
bm,512,258,0.10346579551696777,2.3313748836517334,0.003256559371948242,0.5979061126708984
bm,512,514,0.10629892349243164,4.712615728378296,0.0032279491424560547,1.2073378562927246
bm,512,1026,0.10440945625305176,9.389665842056274,0.0040171146392822266,2.4032514095306396
bm,512,2050,0.10808658599853516,18.826406955718994,0.0032355785369873047,4.865377902984619
bm,512,4098,0.10536766052246094,37.892616510391235,0.0035102367401123047,9.57724404335022
bm,512,8194,0.17867374420166016,76.76920533180237,0.0039865970611572266,19.147041082382202
bm,600,3,0.1580507755279541,0.023508548736572266,0.004286050796508789,0.006969928741455078
bm,600,4,0.15846538543701172,0.03592991828918457,0.004251718521118164,0.00972437858581543
bm,600,6,0.15680289268493652,0.05987834930419922,0.004196643829345703,0.0160372257232666
bm,600,10,0.15893840789794922,0.10870122909545898,0.004746198654174805,0.028302431106567383
bm,600,18,0.196946382522583,0.2050154209136963,0.004252195358276367,0.0539860725402832
bm,600,34,0.1588425636291504,0.39668822288513184,0.0043010711669921875,0.10420465469360352
bm,600,66,0.15833306312561035,0.7886002063751221,0.004388332366943359,0.20798110961914062
bm,600,130,0.15728235244750977,1.5631206035614014,0.00426030158996582,0.41593122482299805
bm,600,258,0.15831971168518066,3.132166624069214,0.0043566226959228516,0.819561243057251
bm,600,514,0.15790605545043945,6.2688682079315186,0.005063533782958984,1.652395486831665
bm,600,1026,0.15781545639038086,12.516029357910156,0.0046732425689697266,3.2806265354156494
bm,600,2050,0.16362929344177246,25.052758932113647,0.004299640655517578,6.602707386016846
bm,600,4098,0.15889215469360352,50.39736986160278,0.004289865493774414,13.73732590675354
bm,600,8194,0.15854644775390625,101.00424003601074,0.004427194595336914,26.35987639427185
td,1024,3,0.2841672897338867,0.0020825862884521484,9.5367431640625e-07,0.0008704662322998047
td,1024,4,0.45119428634643555,0.002567291259765625,9.5367431640625e-07,0.001889944076538086
td,1024,6,0.38564324378967285,0.003300189971923828,9.5367431640625e-07,0.002183675765991211
td,1024,10,1.1358277797698975,0.005033016204833984,1.1920928955078125e-06,0.003971576690673828
td,1024,18,1.3459689617156982,0.008687734603881836,1.1920928955078125e-06,0.007208108901977539
td,1024,34,2.4648988246917725,0.020776987075805664,1.6689300537109375e-06,0.014278650283813477
td,1024,66,5.7033421993255615,0.030675888061523438,2.1457672119140625e-06,0.027055740356445312
td,1024,130,12.021216869354248,0.058268070220947266,2.1457672119140625e-06,0.057118892669677734
td,1024,258,23.026398181915283,0.11571884155273438,5.0067901611328125e-06,0.11511683464050293
td,1024,514,45.23913526535034,0.22777771949768066,5.4836273193359375e-06,0.22233366966247559
