MODE,SP,N,GEN,PEKS,TRAPDOOR,TEST
bm,80,4,0.02927708625793457,0.023926973342895508,0.00483393669128418,0.0024144649505615234
bm,80,4,0.017119646072387695,0.025525569915771484,0.005461931228637695,0.0033566951751708984
bm,80,4,0.017975568771362305,0.023180246353149414,0.004971742630004883,0.0034465789794921875
bm,80,4,0.03698468208312988,0.023601531982421875,0.004971981048583984,0.002819538116455078
bm,80,4,0.019129514694213867,0.026471614837646484,0.005486726760864258,0.0029785633087158203
bm,80,4,0.019720077514648438,0.022817134857177734,0.00453639030456543,0.002439260482788086
bm,80,4,0.025516271591186523,0.023980140686035156,0.004952907562255859,0.0031402111053466797
bm,80,4,0.014429807662963867,0.02205801010131836,0.004209041595458984,0.0022389888763427734
bm,80,4,0.012329339981079102,0.02214336395263672,0.00425410270690918,0.002342700958251953
bm,80,4,0.037325143814086914,0.02286815643310547,0.004965782165527344,0.002732515335083008
bm,80,4,0.03717637062072754,0.02312779426574707,0.00493931770324707,0.0027883052825927734
bm,80,4,0.032750606536865234,0.02558279037475586,0.005231380462646484,0.00293731689453125
bm,80,4,0.022078990936279297,0.02284836769104004,0.004571676254272461,0.002456188201904297
bm,80,4,0.03638434410095215,0.01804637908935547,0.0033779144287109375,0.0017383098602294922
bm,80,4,0.057585954666137695,0.01771378517150879,0.004727840423583984,0.0026819705963134766
bm,80,4,0.026956558227539062,0.022054195404052734,0.00437474250793457,0.002287149429321289
bm,80,4,0.013668298721313477,0.02187490463256836,0.004331827163696289,0.0023157596588134766
bm,80,4,0.015319108963012695,0.021440982818603516,0.00499415397644043,0.002717733383178711
bm,80,4,0.027690887451171875,0.020508766174316406,0.004105329513549805,0.0017979145050048828
bm,80,4,0.032385826110839844,0.023082494735717773,0.004889726638793945,0.002768278121948242
bm,80,4,0.032950401306152344,0.02033090591430664,0.004604816436767578,0.002707958221435547
bm,80,4,0.023344039916992188,0.025915861129760742,0.004868745803833008,0.0030069351196289062
bm,80,4,0.030362844467163086,0.024221181869506836,0.004518747329711914,0.002776622772216797
bm,80,4,0.012146711349487305,0.025690078735351562,0.0055353641510009766,0.0031921863555908203
bm,80,4,0.012199878692626953,0.025263309478759766,0.0054073333740234375,0.003137350082397461
bm,80,4,0.02214336395263672,0.02292609214782715,0.004952669143676758,0.0026874542236328125
bm,80,4,0.026403427124023438,0.02262425422668457,0.004699230194091797,0.0023064613342285156
bm,80,4,0.012621879577636719,0.01607513427734375,0.004430294036865234,0.002422809600830078
bm,80,4,0.013818740844726562,0.023061037063598633,0.004968881607055664,0.0020503997802734375
bm,80,4,0.010421991348266602,0.019926786422729492,0.005118370056152344,0.0027005672454833984
bm,80,4,0.022716760635375977,0.016263723373413086,0.0033600330352783203,0.0015878677368164062
bm,80,4,0.007245540618896484,0.014745712280273438,0.003278970718383789,0.0013878345489501953
bm,80,4,0.011297225952148438,0.016691207885742188,0.0034666061401367188,0.0018849372863769531
bm,80,6,0.02031111717224121,0.03616833686828613,0.005017280578613281,0.00464320182800293
bm,80,6,0.02166438102722168,0.03568720817565918,0.004816293716430664,0.0044558048248291016
bm,80,6,0.01320028305053711,0.03631925582885742,0.00491023063659668,0.004669189453125
bm,80,6,0.017914772033691406,0.03638267517089844,0.004866361618041992,0.004079341888427734
bm,80,6,0.01702284812927246,0.04059171676635742,0.00549626350402832,0.005792856216430664
bm,80,6,0.01328587532043457,0.03603172302246094,0.004579067230224609,0.004155635833740234
bm,80,6,0.0314943790435791,0.03614211082458496,0.004297733306884766,0.003966569900512695
bm,80,6,0.016354084014892578,0.037471771240234375,0.004972934722900391,0.005048274993896484
bm,80,6,0.017385482788085938,0.036351680755615234,0.005032777786254883,0.004597902297973633
bm,80,6,0.01880478858947754,0.03600668907165527,0.005265951156616211,0.004564762115478516
bm,80,6,0.017363786697387695,0.03643321990966797,0.004541873931884766,0.004273176193237305
bm,80,6,0.03260946273803711,0.03542900085449219,0.004934787750244141,0.004312992095947266
bm,80,6,0.017096757888793945,0.0404810905456543,0.004857778549194336,0.005053281784057617
bm,80,6,0.038475751876831055,0.04294586181640625,0.0056340694427490234,0.005653858184814453
bm,80,6,0.03745460510253906,0.0397489070892334,0.004942417144775391,0.0050661563873291016
bm,80,6,0.021941423416137695,0.03576540946960449,0.0050089359283447266,0.0039899349212646484
bm,80,6,0.02003765106201172,0.04020047187805176,0.004873752593994141,0.0047495365142822266
bm,80,6,0.019667387008666992,0.03689980506896973,0.005094766616821289,0.0045583248138427734
bm,80,6,0.024793386459350586,0.042787790298461914,0.005544424057006836,0.010768651962280273
bm,80,6,0.014190912246704102,0.03498268127441406,0.004695892333984375,0.003843069076538086
bm,80,6,0.05326724052429199,0.037371158599853516,0.004670858383178711,0.004499673843383789
bm,80,6,0.014763832092285156,0.0406341552734375,0.0050945281982421875,0.004907131195068359
bm,80,6,0.05396103858947754,0.034628868103027344,0.004655361175537109,0.0044367313385009766
bm,80,6,0.03839612007141113,0.0379185676574707,0.004831075668334961,0.004441738128662109
bm,80,6,0.015898466110229492,0.04107356071472168,0.005413532257080078,0.005290985107421875
bm,80,6,0.011461019515991211,0.03584790229797363,0.004906892776489258,0.00458216667175293
bm,80,6,0.013851404190063477,0.0357203483581543,0.004971504211425781,0.003644704818725586
bm,80,6,0.01826024055480957,0.031053543090820312,0.004925727844238281,0.004596233367919922
bm,80,6,0.01358175277709961,0.0418095588684082,0.00554347038269043,0.00549769401550293
bm,80,6,0.03441476821899414,0.041226863861083984,0.005513906478881836,0.005484819412231445
bm,80,6,0.020603656768798828,0.03771328926086426,0.005463838577270508,0.005170345306396484
bm,80,6,0.018347501754760742,0.03943896293640137,0.005341529846191406,0.004311084747314453
bm,80,6,0.011678457260131836,0.036994218826293945,0.0048980712890625,0.00428318977355957
bm,80,6,0.029885292053222656,0.03556013107299805,0.004817008972167969,0.0043447017669677734
bm,80,6,0.014920234680175781,0.03615760803222656,0.004881143569946289,0.004451751708984375
bm,80,6,0.035411834716796875,0.02749347686767578,0.004209756851196289,0.004163026809692383
bm,80,6,0.012160778045654297,0.032366275787353516,0.004714488983154297,0.004400968551635742
bm,80,6,0.024425029754638672,0.03658628463745117,0.005112648010253906,0.0045201778411865234
bm,80,6,0.017571449279785156,0.03632020950317383,0.004451274871826172,0.0040662288665771484
bm,80,6,0.021645069122314453,0.03066563606262207,0.00481414794921875,0.004482269287109375
bm,80,6,0.012746572494506836,0.035866498947143555,0.0048563480377197266,0.004389524459838867
bm,80,6,0.014750003814697266,0.04166245460510254,0.005584239959716797,0.005726814270019531
bm,80,6,0.014873981475830078,0.0361475944519043,0.004857301712036133,0.004717111587524414
bm,80,6,0.02530813217163086,0.03995251655578613,0.00486302375793457,0.004549503326416016
bm,80,6,0.011653423309326172,0.03642868995666504,0.00478672981262207,0.004393339157104492
bm,80,6,0.015143632888793945,0.031677961349487305,0.005521059036254883,0.005295276641845703
bm,80,6,0.010826587677001953,0.025243043899536133,0.0031828880310058594,0.002447843551635742
bm,80,6,0.01216268539428711,0.02576470375061035,0.003441333770751953,0.003009796142578125
bm,80,6,0.011698246002197266,0.02236461639404297,0.0030241012573242188,0.0022394657135009766
bm,80,6,0.008035659790039062,0.025089263916015625,0.0034983158111572266,0.0027153491973876953
bm,80,10,0.01209115982055664,0.06327104568481445,0.004859209060668945,0.008250713348388672
bm,80,10,0.012769699096679688,0.06860876083374023,0.00543212890625,0.009969472885131836
bm,80,10,0.01532745361328125,0.06048226356506348,0.004852294921875,0.008167028427124023
bm,80,10,0.016156911849975586,0.06338906288146973,0.004545927047729492,0.00758051872253418
bm,80,10,0.024476051330566406,0.06463170051574707,0.004303932189941406,0.0072476863861083984
bm,80,10,0.028416872024536133,0.06322717666625977,0.005029439926147461,0.008284568786621094
bm,80,10,0.03256511688232422,0.06281709671020508,0.004216670989990234,0.007885456085205078
bm,80,10,0.06177258491516113,0.059343814849853516,0.004804134368896484,0.007170200347900391
bm,80,10,0.020567893981933594,0.0636129379272461,0.004925966262817383,0.008160114288330078
bm,80,10,0.02415609359741211,0.07098054885864258,0.005602598190307617,0.010523080825805664
bm,80,10,0.025146961212158203,0.06875061988830566,0.005211353302001953,0.008912086486816406
bm,80,10,0.01767277717590332,0.0729513168334961,0.005866050720214844,0.010750055313110352
bm,80,10,0.01295328140258789,0.06291556358337402,0.007455348968505859,0.008112192153930664
bm,80,10,0.013703584671020508,0.0735781192779541,0.0042514801025390625,0.007432460784912109
bm,80,10,0.02922368049621582,0.06396961212158203,0.004095315933227539,0.007422924041748047
bm,80,10,0.0125732421875,0.07083582878112793,0.009866952896118164,0.008840322494506836
bm,80,10,0.012320518493652344,0.06199312210083008,0.004910707473754883,0.008229732513427734
bm,80,10,0.013341903686523438,0.06282806396484375,0.004922628402709961,0.00827646255493164
bm,80,10,0.01864027976989746,0.06238698959350586,0.004967689514160156,0.008336067199707031
bm,80,10,0.015772581100463867,0.06290888786315918,0.004941701889038086,0.008296966552734375
bm,80,10,0.013652324676513672,0.06322956085205078,0.004827022552490234,0.0076100826263427734
bm,80,10,0.014276504516601562,0.06163668632507324,0.004903316497802734,0.007498502731323242
bm,80,10,0.024762868881225586,0.0587611198425293,0.0042345523834228516,0.007401466369628906
bm,80,10,0.013634681701660156,0.05782461166381836,0.0048580169677734375,0.0079193115234375
bm,80,10,0.011260271072387695,0.06204724311828613,0.0049591064453125,0.00816488265991211
bm,80,10,0.01631951332092285,0.07108759880065918,0.006392478942871094,0.009988784790039062
bm,80,10,0.023077011108398438,0.0685112476348877,0.005552530288696289,0.00976252555847168
bm,80,10,0.013721466064453125,0.0627751350402832,0.004621267318725586,0.007099151611328125
bm,80,10,0.036103010177612305,0.07073688507080078,0.005567312240600586,0.010062932968139648
bm,80,10,0.024675846099853516,0.07146000862121582,0.0052280426025390625,0.008992671966552734
bm,80,10,0.04683804512023926,0.05367445945739746,0.004383087158203125,0.008016109466552734
bm,80,10,0.038782358169555664,0.05892825126647949,0.004855632781982422,0.0072481632232666016
bm,80,10,0.01332235336303711,0.0642087459564209,0.0053958892822265625,0.008627891540527344
bm,80,10,0.027088165283203125,0.06515741348266602,0.00485992431640625,0.007981061935424805
bm,80,10,0.016040802001953125,0.06254410743713379,0.0031783580780029297,0.005094289779663086
bm,80,10,0.011956214904785156,0.08138275146484375,0.004956483840942383,0.008473634719848633
bm,80,10,0.019080400466918945,0.07021427154541016,0.005464792251586914,0.010138750076293945
bm,80,10,0.02240467071533203,0.061838388442993164,0.004663705825805664,0.006105184555053711
bm,80,10,0.01550149917602539,0.0691366195678711,0.004805564880371094,0.007871627807617188
bm,80,10,0.013070106506347656,0.06918668746948242,0.005150318145751953,0.008745908737182617
bm,80,10,0.016652584075927734,0.06214141845703125,0.0048389434814453125,0.007957935333251953
bm,80,10,0.01895904541015625,0.061821937561035156,0.004918575286865234,0.00825190544128418
bm,80,10,0.018310070037841797,0.060721635818481445,0.004876852035522461,0.008161067962646484
bm,80,10,0.017607927322387695,0.05949115753173828,0.0033996105194091797,0.004292488098144531
bm,80,10,0.022449254989624023,0.05865144729614258,0.003836393356323242,0.00562739372253418
bm,80,10,0.010597467422485352,0.052605628967285156,0.003287076950073242,0.00792837142944336
bm,80,10,0.019054174423217773,0.0630033016204834,0.005005359649658203,0.008469820022583008
bm,80,10,0.01838850975036621,0.07166600227355957,0.00587773323059082,0.01030111312866211
bm,80,10,0.01081705093383789,0.03891420364379883,0.003106355667114258,0.004046916961669922
bm,80,10,0.011891603469848633,0.03896284103393555,0.003347635269165039,0.004189014434814453
bm,80,18,0.012383222579956055,0.11332440376281738,0.004935264587402344,0.01573801040649414
bm,80,18,0.014028787612915039,0.11853957176208496,0.004947662353515625,0.01549220085144043
bm,80,18,0.016364097595214844,0.11251211166381836,0.004967451095581055,0.015089750289916992
bm,80,18,0.03419923782348633,0.1192629337310791,0.005021572113037109,0.015397071838378906
bm,80,18,0.043905019760131836,0.11675548553466797,0.004778861999511719,0.012919902801513672
bm,80,18,0.04036831855773926,0.1180264949798584,0.004763126373291016,0.01423788070678711
bm,80,18,0.03527021408081055,0.13001346588134766,0.00538945198059082,0.016644001007080078
bm,80,18,0.05654454231262207,0.1280972957611084,0.004729747772216797,0.011544227600097656
bm,80,18,0.015502214431762695,0.11500000953674316,0.004906892776489258,0.015294790267944336
bm,80,18,0.016160249710083008,0.11478352546691895,0.0049288272857666016,0.01522684097290039
bm,80,18,0.023534059524536133,0.11631035804748535,0.004700183868408203,0.012404441833496094
bm,80,18,0.018542051315307617,0.11580896377563477,0.0048923492431640625,0.015504598617553711
bm,80,18,0.013216018676757812,0.12771081924438477,0.005269527435302734,0.013562917709350586
bm,80,18,0.015550374984741211,0.11668777465820312,0.004949331283569336,0.016010761260986328
bm,80,18,0.02125263214111328,0.12874507904052734,0.005044460296630859,0.015350341796875
bm,80,18,0.029987335205078125,0.1202843189239502,0.004469871520996094,0.014251470565795898
bm,80,18,0.020817041397094727,0.11757731437683105,0.0053806304931640625,0.015517711639404297
bm,80,18,0.01252126693725586,0.11561799049377441,0.0048940181732177734,0.015390396118164062
bm,80,18,0.015033960342407227,0.11716890335083008,0.004820346832275391,0.014677286148071289
bm,80,18,0.017038345336914062,0.11703777313232422,0.0049631595611572266,0.015225887298583984
bm,80,18,0.011165380477905273,0.11922478675842285,0.0041768550872802734,0.015458822250366211
bm,80,18,0.014037132263183594,0.12499880790710449,0.00499415397644043,0.01579451560974121
bm,80,18,0.018043994903564453,0.11499571800231934,0.004202604293823242,0.01309657096862793
bm,80,18,0.020835161209106445,0.11536145210266113,0.004946708679199219,0.014884233474731445
bm,80,18,0.029355764389038086,0.11480069160461426,0.004948616027832031,0.015206575393676758
bm,80,18,0.011660575866699219,0.11549901962280273,0.004911661148071289,0.015546560287475586
bm,80,18,0.019634723663330078,0.13200831413269043,0.005525112152099609,0.018549680709838867
bm,80,18,0.021324872970581055,0.1307845115661621,0.005359649658203125,0.0178375244140625
bm,80,18,0.013211488723754883,0.10894513130187988,0.004925727844238281,0.012845993041992188
bm,80,18,0.021289348602294922,0.11377096176147461,0.004632711410522461,0.01295161247253418
bm,80,18,0.014550209045410156,0.11852836608886719,0.0049800872802734375,0.015715837478637695
bm,80,18,0.024494647979736328,0.11452889442443848,0.0038824081420898438,0.013596296310424805
bm,80,18,0.011475086212158203,0.11480879783630371,0.004915952682495117,0.015402793884277344
bm,80,18,0.02951359748840332,0.117828369140625,0.004911184310913086,0.015541315078735352
bm,80,18,0.023306608200073242,0.12031960487365723,0.0050809383392333984,0.01579427719116211
bm,80,18,0.017574787139892578,0.11597132682800293,0.004919290542602539,0.01526784896850586
bm,80,18,0.041567325592041016,0.12269806861877441,0.004665374755859375,0.013667583465576172
bm,80,18,0.013730764389038086,0.11658477783203125,0.004965066909790039,0.01292562484741211
bm,80,18,0.023323774337768555,0.10244035720825195,0.004620552062988281,0.014521598815917969
bm,80,18,0.015022039413452148,0.10208487510681152,0.0040895938873291016,0.01378488540649414
bm,80,18,0.027529001235961914,0.11881613731384277,0.0049190521240234375,0.015314579010009766
bm,80,18,0.015761613845825195,0.11597728729248047,0.004903554916381836,0.015309572219848633
bm,80,18,0.013038396835327148,0.1162407398223877,0.004786014556884766,0.01061105728149414
bm,80,18,0.01434946060180664,0.11379194259643555,0.0032296180725097656,0.007727861404418945
bm,80,18,0.011339187622070312,0.11347627639770508,0.00463557243347168,0.01535177230834961
bm,80,18,0.01296377182006836,0.11466503143310547,0.0048716068267822266,0.01514291763305664
bm,80,18,0.015764951705932617,0.09921622276306152,0.0033202171325683594,0.008301019668579102
bm,80,18,0.010760068893432617,0.08364439010620117,0.003201007843017578,0.00801992416381836
bm,80,18,0.007630825042724609,0.07094907760620117,0.003115415573120117,0.007780551910400391
bm,80,18,0.008621454238891602,0.0799553394317627,0.0034258365631103516,0.009736776351928711
bm,80,34,0.01288604736328125,0.2212209701538086,0.004983186721801758,0.031645774841308594
bm,80,34,0.020938396453857422,0.2229006290435791,0.0052945613861083984,0.02994513511657715
bm,80,34,0.021947145462036133,0.2302091121673584,0.004894256591796875,0.023227453231811523
bm,80,34,0.014669656753540039,0.228898286819458,0.0048961639404296875,0.029428482055664062
bm,80,34,0.030165433883666992,0.227935791015625,0.004950523376464844,0.030707120895385742
bm,80,34,0.011925220489501953,0.2530796527862549,0.005406856536865234,0.03240776062011719
bm,80,34,0.0263669490814209,0.23415899276733398,0.004890918731689453,0.029462575912475586
bm,80,34,0.012941837310791016,0.25339174270629883,0.0054280757904052734,0.03474783897399902
bm,80,34,0.01757025718688965,0.22474169731140137,0.004971504211425781,0.029656171798706055
bm,80,34,0.03119516372680664,0.2220008373260498,0.004885673522949219,0.028974056243896484
bm,80,34,0.052266597747802734,0.22167277336120605,0.0047719478607177734,0.029065847396850586
bm,80,34,0.012080907821655273,0.22420406341552734,0.004812479019165039,0.028819799423217773
bm,80,34,0.011665582656860352,0.22696948051452637,0.005003690719604492,0.030342578887939453
bm,80,34,0.02440023422241211,0.22455501556396484,0.0050508975982666016,0.03045177459716797
bm,80,34,0.016907691955566406,0.2552940845489502,0.005330324172973633,0.035185813903808594
bm,80,34,0.016142606735229492,0.2493889331817627,0.005410909652709961,0.03444409370422363
bm,80,34,0.014907598495483398,0.22376656532287598,0.0049114227294921875,0.02977156639099121
bm,80,34,0.022280454635620117,0.22828173637390137,0.004970550537109375,0.030242919921875
bm,80,34,0.014229297637939453,0.2224433422088623,0.0048983097076416016,0.029972553253173828
bm,80,34,0.02032613754272461,0.2230663299560547,0.004660367965698242,0.026381492614746094
bm,80,34,0.012580394744873047,0.2585422992706299,0.0037877559661865234,0.025436878204345703
bm,80,34,0.0386507511138916,0.2226719856262207,0.004899740219116211,0.02943110466003418
bm,80,34,0.012876272201538086,0.23711061477661133,0.004904508590698242,0.02962660789489746
bm,80,34,0.021944761276245117,0.25197935104370117,0.004298686981201172,0.03204512596130371
bm,80,34,0.01309347152709961,0.21976423263549805,0.004853725433349609,0.030022382736206055
bm,80,34,0.01435089111328125,0.22322320938110352,0.004899501800537109,0.02993178367614746
bm,80,34,0.03355288505554199,0.22327017784118652,0.004792213439941406,0.02834939956665039
bm,80,34,0.01664113998413086,0.22348546981811523,0.004971981048583984,0.030057191848754883
bm,80,34,0.027078866958618164,0.2504146099090576,0.0054972171783447266,0.03634357452392578
bm,80,34,0.026621580123901367,0.22047758102416992,0.00478363037109375,0.02885603904724121
bm,80,34,0.016564369201660156,0.25615930557250977,0.0053119659423828125,0.032433509826660156
bm,80,34,0.037095069885253906,0.23832297325134277,0.003798246383666992,0.03356623649597168
bm,80,34,0.012763500213623047,0.22634291648864746,0.004878520965576172,0.029598712921142578
bm,80,34,0.01264333724975586,0.24783635139465332,0.005398273468017578,0.036385297775268555
bm,80,34,0.014555215835571289,0.22470664978027344,0.004948139190673828,0.030127286911010742
bm,80,34,0.029251575469970703,0.21458649635314941,0.0032241344451904297,0.025316953659057617
bm,80,34,0.023718833923339844,0.22373700141906738,0.004730224609375,0.025766611099243164
bm,80,34,0.01377558708190918,0.22495150566101074,0.0049321651458740234,0.02928304672241211
bm,80,34,0.01853156089782715,0.22484159469604492,0.0049250125885009766,0.02930450439453125
bm,80,34,0.013447761535644531,0.24313807487487793,0.004590034484863281,0.03385019302368164
bm,80,34,0.02093648910522461,0.22279119491577148,0.0049130916595458984,0.02909231185913086
bm,80,34,0.011810064315795898,0.22374606132507324,0.004900693893432617,0.02922368049621582
bm,80,34,0.011090517044067383,0.22323226928710938,0.004950046539306641,0.030269384384155273
bm,80,34,0.024001359939575195,0.21947431564331055,0.0038127899169921875,0.023313283920288086
bm,80,34,0.01663827896118164,0.25372910499572754,0.005654811859130859,0.036657094955444336
bm,80,34,0.011469125747680664,0.224470853805542,0.004908323287963867,0.023508310317993164
bm,80,34,0.014466524124145508,0.22925639152526855,0.004899263381958008,0.019784212112426758
bm,80,34,0.019719600677490234,0.25194740295410156,0.003916501998901367,0.019647598266601562
bm,80,34,0.00764012336730957,0.13770055770874023,0.0029754638671875,0.015022993087768555
bm,80,34,0.012594938278198242,0.1537950038909912,0.003347158432006836,0.018616914749145508
bm,80,66,0.011220455169677734,0.43707275390625,0.0049724578857421875,0.05932354927062988
bm,80,66,0.01390981674194336,0.44240498542785645,0.004982709884643555,0.058533668518066406
bm,80,66,0.017913341522216797,0.43917226791381836,0.004901885986328125,0.05880022048950195
bm,80,66,0.013132810592651367,0.43827080726623535,0.004861116409301758,0.05456662178039551
bm,80,66,0.016116619110107422,0.44680142402648926,0.004920482635498047,0.05890989303588867
bm,80,66,0.014230966567993164,0.43509960174560547,0.004789590835571289,0.05684256553649902
bm,80,66,0.03798985481262207,0.4392404556274414,0.004954338073730469,0.05875825881958008
bm,80,66,0.022167682647705078,0.4890563488006592,0.005101442337036133,0.06529426574707031
bm,80,66,0.011879444122314453,0.4358084201812744,0.004921674728393555,0.05906987190246582
bm,80,66,0.012997865676879883,0.4347047805786133,0.0049741268157958984,0.058638572692871094
bm,80,66,0.030575037002563477,0.435044527053833,0.004839897155761719,0.05225038528442383
bm,80,66,0.029934406280517578,0.4320838451385498,0.004889965057373047,0.05804276466369629
bm,80,66,0.012980222702026367,0.43262624740600586,0.004920244216918945,0.059732675552368164
bm,80,66,0.013275861740112305,0.4817042350769043,0.0038690567016601562,0.059065818786621094
bm,80,66,0.030300617218017578,0.4479842185974121,0.004646778106689453,0.05146479606628418
bm,80,66,0.012374639511108398,0.4284396171569824,0.0038793087005615234,0.04502987861633301
bm,80,66,0.019253253936767578,0.43357014656066895,0.004970550537109375,0.05938577651977539
bm,80,66,0.011475563049316406,0.4384922981262207,0.004990339279174805,0.0585789680480957
bm,80,66,0.013156890869140625,0.4335634708404541,0.004980802536010742,0.05833125114440918
bm,80,66,0.015592098236083984,0.5034623146057129,0.00545048713684082,0.0662393569946289
