MODE,SP,N,GEN,PEKS,TRAPDOOR,TEST
bm,80,6,0.012537002563476562,0.0404515266418457,0.0055544376373291016,0.0056231021881103516
bm,80,6,0.027971506118774414,0.030370712280273438,0.0044307708740234375,0.004043102264404297
bm,80,6,0.019486188888549805,0.035594940185546875,0.004563331604003906,0.003998517990112305
bm,80,6,0.017261266708374023,0.031697750091552734,0.004764080047607422,0.003061532974243164
bm,80,6,0.019853830337524414,0.03967094421386719,0.005500078201293945,0.005552530288696289
bm,80,6,0.01379704475402832,0.03652763366699219,0.004904270172119141,0.0044476985931396484
bm,80,6,0.030226707458496094,0.03550243377685547,0.004867076873779297,0.0044515132904052734
bm,80,6,0.011642217636108398,0.03571772575378418,0.004961252212524414,0.004439830780029297
bm,80,6,0.0272219181060791,0.03344297409057617,0.004608631134033203,0.002460002899169922
bm,80,6,0.023484230041503906,0.03392386436462402,0.0047643184661865234,0.0029382705688476562
bm,80,6,0.01578521728515625,0.0341641902923584,0.004180192947387695,0.003482818603515625
bm,80,6,0.036872148513793945,0.04101991653442383,0.00506281852722168,0.004514932632446289
bm,80,6,0.01904773712158203,0.041498661041259766,0.005616903305053711,0.005259513854980469
bm,80,6,0.01563882827758789,0.0397028923034668,0.005541801452636719,0.005380392074584961
bm,80,6,0.01336050033569336,0.02630138397216797,0.0030989646911621094,0.0023453235626220703
bm,80,6,0.02001214027404785,0.03519725799560547,0.00484919548034668,0.004557371139526367
bm,80,6,0.026575326919555664,0.031298160552978516,0.0043947696685791016,0.004372835159301758
bm,80,6,0.022634506225585938,0.0337376594543457,0.004061698913574219,0.0029006004333496094
bm,80,6,0.023698091506958008,0.03606557846069336,0.004956722259521484,0.004370450973510742
bm,80,6,0.013359546661376953,0.03318309783935547,0.0045320987701416016,0.004475593566894531
bm,80,6,0.012948751449584961,0.040404319763183594,0.0040400028228759766,0.004314422607421875
bm,80,6,0.011176347732543945,0.03606915473937988,0.004796028137207031,0.00440216064453125
bm,80,6,0.023847579956054688,0.03600883483886719,0.0049283504486083984,0.004514932632446289
bm,80,6,0.017519712448120117,0.033187150955200195,0.004900217056274414,0.0042133331298828125
bm,80,6,0.02075934410095215,0.03556323051452637,0.0048809051513671875,0.0043032169342041016
bm,80,6,0.0167539119720459,0.037221431732177734,0.0050373077392578125,0.004675388336181641
bm,80,6,0.02202320098876953,0.037288665771484375,0.004850149154663086,0.003971576690673828
bm,80,6,0.022866487503051758,0.036800384521484375,0.003970623016357422,0.0037598609924316406
bm,80,6,0.021045923233032227,0.03484511375427246,0.004655599594116211,0.0031278133392333984
bm,80,6,0.018589019775390625,0.036640167236328125,0.0033211708068847656,0.00235748291015625
bm,80,6,0.014693021774291992,0.03601789474487305,0.0048143863677978516,0.004472494125366211
bm,80,6,0.024298429489135742,0.03656458854675293,0.0048046112060546875,0.004136085510253906
bm,80,6,0.010894298553466797,0.035633087158203125,0.004980325698852539,0.00443577766418457
bm,80,6,0.013712882995605469,0.03484153747558594,0.0048830509185791016,0.00452423095703125
bm,80,6,0.012879610061645508,0.03995227813720703,0.005403280258178711,0.00538182258605957
bm,80,6,0.011095523834228516,0.02283024787902832,0.0031108856201171875,0.0023386478424072266
bm,80,6,0.017203569412231445,0.022410154342651367,0.003058195114135742,0.002218484878540039
bm,80,6,0.01805901527404785,0.028716087341308594,0.003100156784057617,0.0022776126861572266
bm,80,6,0.016613483428955078,0.022721529006958008,0.0032575130462646484,0.002251863479614258
bm,80,10,0.015218734741210938,0.062036991119384766,0.004897117614746094,0.008239507675170898
bm,80,10,0.014784812927246094,0.062278032302856445,0.004827737808227539,0.006089687347412109
bm,80,10,0.013890981674194336,0.06367135047912598,0.004979848861694336,0.008286714553833008
bm,80,10,0.03233623504638672,0.06285929679870605,0.004925727844238281,0.008154630661010742
bm,80,10,0.023392200469970703,0.06468391418457031,0.004997730255126953,0.008289337158203125
bm,80,10,0.033757686614990234,0.07040643692016602,0.0054585933685302734,0.010266304016113281
bm,80,10,0.03706526756286621,0.07132530212402344,0.0055119991302490234,0.00877070426940918
bm,80,10,0.048384666442871094,0.07105493545532227,0.0051496028900146484,0.009002685546875
bm,80,10,0.018815040588378906,0.07072973251342773,0.005484342575073242,0.009907245635986328
bm,80,10,0.01737213134765625,0.06293702125549316,0.004590511322021484,0.007241725921630859
bm,80,10,0.012199640274047852,0.06997537612915039,0.005551576614379883,0.009977340698242188
bm,80,10,0.018477678298950195,0.06262397766113281,0.004900217056274414,0.008365869522094727
bm,80,10,0.017529964447021484,0.06220746040344238,0.004354953765869141,0.007129192352294922
bm,80,10,0.029134511947631836,0.06360769271850586,0.004670619964599609,0.007267475128173828
bm,80,10,0.02950453758239746,0.06541132926940918,0.004943370819091797,0.008265018463134766
bm,80,10,0.014412403106689453,0.06445193290710449,0.004923820495605469,0.007781028747558594
bm,80,10,0.010788679122924805,0.061794281005859375,0.004857063293457031,0.0081634521484375
bm,80,10,0.016912221908569336,0.06320858001708984,0.004910945892333984,0.008244514465332031
bm,80,10,0.03626418113708496,0.061377763748168945,0.0041959285736083984,0.004255533218383789
bm,80,10,0.023649930953979492,0.06304788589477539,0.004834651947021484,0.007729053497314453
bm,80,10,0.015658140182495117,0.07022929191589355,0.005605220794677734,0.010041952133178711
bm,80,10,0.024226665496826172,0.06999993324279785,0.005495309829711914,0.010674238204956055
bm,80,10,0.01532125473022461,0.06315207481384277,0.004462003707885742,0.008276700973510742
bm,80,10,0.011256933212280273,0.06322169303894043,0.004677295684814453,0.00738072395324707
bm,80,10,0.013018369674682617,0.06312680244445801,0.0049130916595458984,0.007965564727783203
bm,80,10,0.012961149215698242,0.0626375675201416,0.004875659942626953,0.0075991153717041016
bm,80,10,0.015941143035888672,0.06279349327087402,0.004975318908691406,0.008393287658691406
bm,80,10,0.010291576385498047,0.06309294700622559,0.00498199462890625,0.008376598358154297
bm,80,10,0.03241777420043945,0.06254053115844727,0.004937648773193359,0.008246898651123047
bm,80,10,0.03218197822570801,0.06271123886108398,0.003580808639526367,0.006907939910888672
bm,80,10,0.02174091339111328,0.0620577335357666,0.004458904266357422,0.008021116256713867
bm,80,10,0.025447607040405273,0.07173657417297363,0.004987955093383789,0.009409189224243164
bm,80,10,0.011191606521606445,0.06190299987792969,0.004944562911987305,0.00841665267944336
bm,80,10,0.015730619430541992,0.07025885581970215,0.005556344985961914,0.01616191864013672
bm,80,10,0.015251874923706055,0.06288456916809082,0.004918575286865234,0.008306741714477539
bm,80,10,0.014880895614624023,0.06291985511779785,0.005059719085693359,0.008246660232543945
bm,80,10,0.012354850769042969,0.07108902931213379,0.005001544952392578,0.005955934524536133
bm,80,10,0.019273757934570312,0.05913996696472168,0.004644870758056641,0.0063784122467041016
bm,80,10,0.01563096046447754,0.061946868896484375,0.004655599594116211,0.006594181060791016
bm,80,10,0.017519235610961914,0.07075786590576172,0.0054013729095458984,0.009240865707397461
bm,80,10,0.00851893424987793,0.06198620796203613,0.004809379577636719,0.00799250602722168
bm,80,10,0.016046762466430664,0.06158590316772461,0.004636049270629883,0.007966995239257812
bm,80,10,0.011555194854736328,0.06222820281982422,0.0049381256103515625,0.008188009262084961
bm,80,10,0.030102968215942383,0.061567068099975586,0.004082441329956055,0.005854129791259766
bm,80,10,0.017511844635009766,0.0645759105682373,0.004883527755737305,0.008561134338378906
bm,80,10,0.014280080795288086,0.0510411262512207,0.003390789031982422,0.0047914981842041016
bm,80,10,0.051267385482788086,0.05620169639587402,0.0033681392669677734,0.007632255554199219
bm,80,10,0.02433300018310547,0.057753801345825195,0.0033669471740722656,0.004566669464111328
bm,80,10,0.008929967880249023,0.038544416427612305,0.0032482147216796875,0.0041277408599853516
bm,80,10,0.007852554321289062,0.04324483871459961,0.0034945011138916016,0.005128622055053711
bm,80,18,0.01659703254699707,0.11646747589111328,0.0048711299896240234,0.015547513961791992
bm,80,18,0.01573014259338379,0.11550211906433105,0.00492095947265625,0.01557016372680664
bm,80,18,0.01469731330871582,0.11656379699707031,0.004483699798583984,0.014024019241333008
bm,80,18,0.01848459243774414,0.11565709114074707,0.004857778549194336,0.015166044235229492
bm,80,18,0.02291584014892578,0.13212156295776367,0.005619525909423828,0.018834352493286133
bm,80,18,0.029012203216552734,0.11717033386230469,0.004914522171020508,0.015604972839355469
bm,80,18,0.017342567443847656,0.11636972427368164,0.0041961669921875,0.011368751525878906
bm,80,18,0.011678457260131836,0.13651752471923828,0.0055005550384521484,0.018110275268554688
bm,80,18,0.014821290969848633,0.11670684814453125,0.0049037933349609375,0.015457391738891602
bm,80,18,0.01354670524597168,0.11658978462219238,0.0049130916595458984,0.015555858612060547
bm,80,18,0.014594554901123047,0.1183617115020752,0.005077838897705078,0.011940240859985352
bm,80,18,0.01642584800720215,0.11712384223937988,0.0048825740814208984,0.015676259994506836
bm,80,18,0.020769596099853516,0.11541199684143066,0.0048351287841796875,0.01575779914855957
bm,80,18,0.01307988166809082,0.123291015625,0.004415035247802734,0.013442754745483398
bm,80,18,0.02728867530822754,0.12878966331481934,0.0048563480377197266,0.017110824584960938
bm,80,18,0.023503541946411133,0.13075780868530273,0.00504755973815918,0.017705202102661133
bm,80,18,0.02450108528137207,0.11962294578552246,0.004930734634399414,0.015265703201293945
bm,80,18,0.011204957962036133,0.1189734935760498,0.004973173141479492,0.015515804290771484
bm,80,18,0.012749195098876953,0.11770153045654297,0.004900455474853516,0.015430450439453125
bm,80,18,0.013390779495239258,0.11928200721740723,0.004549264907836914,0.014763355255126953
bm,80,18,0.012268781661987305,0.13483858108520508,0.0054972171783447266,0.01889491081237793
bm,80,18,0.013967275619506836,0.11487865447998047,0.003397226333618164,0.012172460556030273
bm,80,18,0.015091419219970703,0.13576006889343262,0.003528594970703125,0.01265263557434082
bm,80,18,0.042929887771606445,0.11370062828063965,0.00426936149597168,0.012829303741455078
bm,80,18,0.013528108596801758,0.11493086814880371,0.004927873611450195,0.015219688415527344
bm,80,18,0.01617598533630371,0.11693859100341797,0.004881858825683594,0.015414714813232422
bm,80,18,0.04349994659423828,0.1155698299407959,0.004973173141479492,0.015509605407714844
bm,80,18,0.02183365821838379,0.11525130271911621,0.004926919937133789,0.015578508377075195
bm,80,18,0.02006697654724121,0.1268291473388672,0.004736185073852539,0.01355290412902832
bm,80,18,0.017194032669067383,0.1042792797088623,0.003961324691772461,0.01426386833190918
bm,80,18,0.013763427734375,0.10983872413635254,0.00475621223449707,0.014398336410522461
bm,80,18,0.0353848934173584,0.11638712882995605,0.003657817840576172,0.01179194450378418
bm,80,18,0.020961999893188477,0.11672210693359375,0.004957914352416992,0.015112876892089844
bm,80,18,0.020099639892578125,0.11597967147827148,0.0048177242279052734,0.015219688415527344
bm,80,18,0.015686511993408203,0.11604857444763184,0.004906415939331055,0.015563488006591797
bm,80,18,0.026906728744506836,0.11616086959838867,0.005005359649658203,0.015432119369506836
bm,80,18,0.02329087257385254,0.11494684219360352,0.005031585693359375,0.015500545501708984
bm,80,18,0.04362988471984863,0.11869382858276367,0.004455089569091797,0.014204978942871094
bm,80,18,0.011867523193359375,0.11238288879394531,0.004658699035644531,0.014507770538330078
bm,80,18,0.021069049835205078,0.12832093238830566,0.005079984664916992,0.015669584274291992
bm,80,18,0.0282747745513916,0.12059211730957031,0.004912853240966797,0.015477657318115234
bm,80,18,0.015059232711791992,0.1168203353881836,0.004724740982055664,0.012649059295654297
bm,80,18,0.01391458511352539,0.11439967155456543,0.004809379577636719,0.015339374542236328
bm,80,18,0.020612478256225586,0.11645197868347168,0.0049288272857666016,0.015274524688720703
bm,80,18,0.013357877731323242,0.11072707176208496,0.003341197967529297,0.010596752166748047
bm,80,18,0.04375720024108887,0.1278977394104004,0.00397944450378418,0.010680913925170898
bm,80,18,0.016634225845336914,0.13043427467346191,0.005705118179321289,0.017926692962646484
bm,80,18,0.011555194854736328,0.09372806549072266,0.0031418800354003906,0.00820612907409668
bm,80,18,0.012059211730957031,0.07299566268920898,0.0030548572540283203,0.007467985153198242
bm,80,18,0.01152491569519043,0.07257699966430664,0.0030074119567871094,0.0077800750732421875
bm,80,34,0.01186227798461914,0.22576093673706055,0.004926204681396484,0.030162811279296875
bm,80,34,0.018733501434326172,0.22336053848266602,0.004895448684692383,0.030199289321899414
bm,80,34,0.014616727828979492,0.22402310371398926,0.0049288272857666016,0.029196977615356445
bm,80,34,0.026241064071655273,0.22046446800231934,0.0048978328704833984,0.029456615447998047
bm,80,34,0.03323221206665039,0.2246077060699463,0.0047910213470458984,0.02867293357849121
bm,80,34,0.03258490562438965,0.22205376625061035,0.004925966262817383,0.025194883346557617
bm,80,34,0.01500701904296875,0.22604846954345703,0.004247426986694336,0.02763509750366211
bm,80,34,0.04555869102478027,0.25296473503112793,0.004930973052978516,0.029860734939575195
bm,80,34,0.014222145080566406,0.22733736038208008,0.004893064498901367,0.02939891815185547
bm,80,34,0.013765096664428711,0.22274065017700195,0.004910469055175781,0.0298309326171875
bm,80,34,0.0233457088470459,0.22325348854064941,0.004778146743774414,0.022279739379882812
bm,80,34,0.012713909149169922,0.22230815887451172,0.005350828170776367,0.03001713752746582
bm,80,34,0.020505905151367188,0.25261616706848145,0.005402088165283203,0.03382253646850586
bm,80,34,0.01967144012451172,0.2537994384765625,0.005893707275390625,0.027174711227416992
bm,80,34,0.023828744888305664,0.2516353130340576,0.005479335784912109,0.0367889404296875
bm,80,34,0.014377832412719727,0.2523815631866455,0.005433797836303711,0.0376126766204834
bm,80,34,0.02056264877319336,0.23302459716796875,0.004882097244262695,0.03002190589904785
bm,80,34,0.012112140655517578,0.23314857482910156,0.004422903060913086,0.029972553253173828
bm,80,34,0.01880478858947754,0.25189805030822754,0.0055387020111083984,0.03687167167663574
bm,80,34,0.023062467575073242,0.2301468849182129,0.004889726638793945,0.030019760131835938
bm,80,34,0.018552303314208984,0.22781682014465332,0.004941225051879883,0.029184818267822266
bm,80,34,0.01188802719116211,0.22114992141723633,0.0038928985595703125,0.018582820892333984
bm,80,34,0.036270856857299805,0.2318129539489746,0.004857063293457031,0.02679443359375
bm,80,34,0.01814723014831543,0.24912643432617188,0.004411458969116211,0.03409695625305176
bm,80,34,0.011143922805786133,0.22318196296691895,0.004950284957885742,0.030158042907714844
bm,80,34,0.013229131698608398,0.2205357551574707,0.004872798919677734,0.029253721237182617
bm,80,34,0.016748666763305664,0.22337746620178223,0.004602670669555664,0.020214080810546875
bm,80,34,0.022953510284423828,0.22322726249694824,0.004830598831176758,0.02687382698059082
bm,80,34,0.015885114669799805,0.22209405899047852,0.005011081695556641,0.03036785125732422
bm,80,34,0.025475502014160156,0.2232036590576172,0.004919528961181641,0.029894113540649414
bm,80,34,0.012481212615966797,0.22620940208435059,0.0052759647369384766,0.02914285659790039
bm,80,34,0.022554636001586914,0.22052001953125,0.0036160945892333984,0.026332855224609375
bm,80,34,0.016203880310058594,0.22690129280090332,0.004954814910888672,0.029575586318969727
bm,80,34,0.011341571807861328,0.22573447227478027,0.00498199462890625,0.03070688247680664
bm,80,34,0.021938085556030273,0.2225191593170166,0.004934072494506836,0.02976679801940918
bm,80,34,0.012907028198242188,0.2511014938354492,0.005465984344482422,0.036840200424194336
bm,80,34,0.010874032974243164,0.22129011154174805,0.00478816032409668,0.02556133270263672
bm,80,34,0.01445913314819336,0.23171043395996094,0.005039691925048828,0.029359817504882812
bm,80,34,0.017122268676757812,0.22388839721679688,0.004804849624633789,0.02685403823852539
bm,80,34,0.012937545776367188,0.253173828125,0.005169868469238281,0.031726837158203125
bm,80,34,0.012458562850952148,0.22237491607666016,0.004903316497802734,0.03023362159729004
bm,80,34,0.013485908508300781,0.22339200973510742,0.004999637603759766,0.029697895050048828
bm,80,34,0.024078845977783203,0.22318601608276367,0.0049703121185302734,0.029626846313476562
bm,80,34,0.011749982833862305,0.22721099853515625,0.004556179046630859,0.021735191345214844
bm,80,34,0.01821756362915039,0.22187137603759766,0.004896402359008789,0.030397653579711914
bm,80,34,0.013315916061401367,0.21752190589904785,0.004645109176635742,0.01858830451965332
bm,80,34,0.023186922073364258,0.2205507755279541,0.004611968994140625,0.02324509620666504
bm,80,34,0.020110607147216797,0.24534249305725098,0.003574371337890625,0.01961684226989746
bm,80,34,0.007576465606689453,0.13574910163879395,0.0030651092529296875,0.015560626983642578
bm,80,34,0.008095741271972656,0.15135717391967773,0.003369569778442383,0.019730329513549805
bm,80,66,0.01903367042541504,0.4353303909301758,0.004930734634399414,0.05765485763549805
bm,80,66,0.014650106430053711,0.43575525283813477,0.004902362823486328,0.05686831474304199
bm,80,66,0.011329412460327148,0.4377620220184326,0.004896640777587891,0.05928754806518555
bm,80,66,0.017408132553100586,0.44384098052978516,0.004926443099975586,0.07124972343444824
bm,80,66,0.020327091217041016,0.44344615936279297,0.00516200065612793,0.0782620906829834
bm,80,66,0.016086339950561523,0.48731470108032227,0.0054531097412109375,0.07364058494567871
bm,80,66,0.04890871047973633,0.43834471702575684,0.004839658737182617,0.05795407295227051
bm,80,66,0.023623943328857422,0.4963362216949463,0.0049495697021484375,0.060939788818359375
bm,80,66,0.02242588996887207,0.4353618621826172,0.004926919937133789,0.059638261795043945
bm,80,66,0.01774287223815918,0.424649715423584,0.0051152706146240234,0.059986114501953125
bm,80,66,0.012213468551635742,0.45386672019958496,0.004717350006103516,0.05462503433227539
bm,80,66,0.016832828521728516,0.4409213066101074,0.004919767379760742,0.057720184326171875
bm,80,66,0.02161383628845215,0.42781782150268555,0.004884243011474609,0.03955888748168945
bm,80,66,0.03494524955749512,0.43324851989746094,0.004808664321899414,0.05582594871520996
bm,80,66,0.023456096649169922,0.5011169910430908,0.005521059036254883,0.07048463821411133
bm,80,66,0.027846574783325195,0.49533963203430176,0.005316019058227539,0.06769990921020508
bm,80,66,0.011147499084472656,0.43581700325012207,0.005033016204833984,0.059363365173339844
bm,80,66,0.021452665328979492,0.44737696647644043,0.00489044189453125,0.06282711029052734
bm,80,66,0.01581287384033203,0.44652843475341797,0.005105257034301758,0.059639692306518555
bm,80,66,0.01826333999633789,0.44050073623657227,0.004910707473754883,0.05929374694824219
